track_id,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,umur,calm,energic,sad,happy
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317,4,remaja,1,0,1,0
2hZXL9FpkPhwvTGxwcl115,Lost Myself To You,Besomorph,0.634,0.511,3,-10.843,0,0.0703,0.403,0.0,0.159,0.24,119.989,148500,4,remaja,1,0,1,0
2J2Z1SkXYghSajLibnQHOa,Unstoppable,Sia,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,217747,4,remaja,1,1,1,1
30MM5jWpUmOxtTNd9Ey5LZ,Unforgettable,Thomas Rhett,0.661,0.75,7,-5.497,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077,157080,4,remaja,1,0,0,1
1XinNsmHb0c1cvfsARHqyz,Love Me Faster,Meric,0.674,0.977,0,-4.984,0,0.132,0.0718,0.00104,0.108,0.506,138.04,135652,4,remaja,1,0,1,1
4qbEaaJ29p32GI8EWQmm6R,dumb dumb,mazie,0.783,0.472,2,-8.392,1,0.0427,0.22,0.000458,0.0798,0.589,122.052,125256,4,remaja,1,0,0,0
58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,Elley Duhé,0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448,3,remaja,1,1,1,1
4xZ3gU3bsLUDXkv7xS0phG,FAKE,Besomorph,0.503,0.582,1,-7.179,0,0.0663,0.18,0.0,0.131,0.0763,120.333,136000,4,remaja,1,0,1,0
2cSdAkzAf2T4j4aLvx4LLz,Baby Girl,Disco Lines,0.73,0.907,2,-3.72,1,0.0606,0.0921,0.114,0.23,0.249,120.968,111074,4,remaja,1,0,1,0
0otRX6Z89qKkHkQ9OqJpKt,Car's Outside,James Arthur,0.338,0.562,9,-7.181,1,0.029,0.039,0.0,0.107,0.259,149.907,248373,4,remaja,1,0,1,1
0VXNv42fMCHUaugnEgTeI7,Kiss Me More (feat. SZA),Doja Cat,0.781,0.692,8,-3.479,1,0.0301,0.245,0.000168,0.123,0.726,110.962,208867,4,remaja,1,0,0,0
0jLQ1SiuIfS1RQZgG70bel,changes,Diphda,0.549,0.15,11,-14.758,1,0.041,0.944,0.0,0.0889,0.468,129.328,127385,4,remaja,1,0,1,1
5fFVy5lNikE6Gls8qKLS5L,Be With You,Akon,0.761,0.741,9,-7.541,1,0.0463,0.0853,1.95e-05,0.0656,0.694,87.005,231013,4,remaja,1,0,0,0
0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,Fujii Kaze,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,185573,4,remaja,1,1,1,1
3NVesfMLma4h2yYIQJZoRu,Better,Arc North,0.491,0.748,7,-5.728,1,0.0721,0.153,0.0,0.278,0.295,139.933,156857,4,remaja,1,0,1,1
1BYZxKSf0aTxp8ZFoeyM3d,we fell in love in october,girl in red,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,184154,4,remaja,0,0,1,1
6R8L4HZxaVSFED7rLePbK3,World's Smallest Violin,AJR,0.68,0.696,5,-6.977,1,0.051,0.116,0.0,0.607,0.684,115.962,180743,4,remaja,1,0,0,0
2jebSa6YGAuGpZ0omg00mW,Bad Blood,Johnning,0.699,0.691,2,-8.034,1,0.0571,0.436,5.02e-05,0.0792,0.6,120.069,155146,4,remaja,1,0,0,0
1ei3hzQmrgealgRKFxIcWn,In The Stars,Benson Boone,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,216410,3,remaja,1,0,1,0
2HZLXBOnaSRhXStMLrq9fD,Mary On A Cross,Ghost,0.466,0.9,11,-4.469,1,0.0447,0.000235,0.00104,0.103,0.561,130.02,244804,4,remaja,1,0,0,1
5lHPQ3tTq9QMCrinLJIJYj,Tend To,Humble Armada,0.338,0.862,3,-2.927,1,0.0414,0.00891,4.5e-05,0.0615,0.504,153.884,285747,4,remaja,1,0,1,1
40SBS57su9xLiE1WqkXOVr,Afraid To Feel,LF SYSTEM,0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87,177525,4,remaja,1,0,0,1
0DGTcMqvVR7fmBXgiG6jz4,Just A Cloud Away,Pharrell Williams,0.89,0.46,2,-8.155,1,0.0359,0.432,0.0,0.11,0.677,112.555,176078,3,remaja,1,0,0,0
4OqVZThHFzi88ir8F5agSs,what about your boyfriend?,Meric,0.776,0.675,7,-8.638,1,0.173,0.0969,0.105,0.216,0.236,139.911,160286,4,remaja,0,0,1,1
2GThBgzZoZfz0lx1JjBwfe,Those Eyes,New West,0.597,0.351,4,-8.043,1,0.0281,0.727,3.86e-05,0.319,0.243,119.948,220750,3,remaja,1,0,1,0
7rWgGyRK7RAqAAXy4bLft9,Angeleyes,ABBA,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,260893,4,remaja,1,0,0,1
7Dw770W1ZtqQkYDZO5jcnY,The Girl,INTRN,0.425,0.0617,7,-15.142,1,0.0345,0.947,3e-06,0.11,0.299,135.387,138750,5,remaja,1,0,1,1
7xXUNbWepi09rzwW1Il61B,Blue Spirits,DWLLRS,0.66,0.646,9,-5.788,1,0.0469,0.655,0.0,0.188,0.336,130.003,188308,4,remaja,1,0,1,1
3QUJwa3YeaSeJXUJ2unfZk,End It,RIELL,0.704,0.789,9,-5.334,0,0.235,0.112,0.0,0.0773,0.685,150.019,196010,4,remaja,0,0,0,1
0Li1OuXXfi7950ilZUFGkF,Cardigan,Don Toliver,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,158709,4,remaja,1,0,1,1
6jFXAkPrSE3dD3VyypzbTZ,Sensation,Meric,0.613,0.88,5,-4.135,1,0.0338,0.0237,0.0,0.312,0.599,119.991,152375,4,remaja,1,0,0,0
4UGvqm3e7UElrrriPtnhwz,Habits,Genevieve Stokes,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,136733,4,remaja,1,0,1,0
6uxNcrFJL76jjkufNmI0xc,Not My Job,FLO,0.485,0.638,10,-4.379,0,0.0577,0.031,0.0,0.145,0.712,87.623,174588,4,remaja,1,0,0,0
2NOWXfMgQIFwrC5AFJmD2z,Ready Or Not,Drama B,0.578,0.804,10,-7.448,0,0.218,0.354,4.98e-06,0.111,0.158,105.049,142286,5,remaja,0,0,1,0
1BkY0N8ChFk2mdLbAUu8ZK,Pass The Dutchie,Musical Youth,0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,0.966,149.724,205427,4,remaja,1,0,0,1
78Sw5GDo6AlGwTwanjXbGh,Here With Me,d4vd,0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,242485,4,remaja,1,0,1,1
2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Panic! At The Disco,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,208707,4,remaja,1,0,1,0
4Rg357vvzF6cwlTxZFj8FV,what about your boyfriend? - Slowed + Reverb Version,Meric,0.79,0.536,5,-8.488,0,0.0685,0.268,0.208,0.107,0.117,111.127,201923,4,remaja,0,0,1,0
0rzaRSujxA0bKyjJl6vHYq,Satellite,Harry Styles,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,218577,4,remaja,1,0,1,1
5S5u0EWtlblH00iTNExZ6X,I Think I Like When It Rains,WILLIS,0.622,0.471,9,-7.105,1,0.0277,0.0448,0.0,0.0957,0.278,124.455,278293,4,remaja,1,0,1,0
0VR6NPBqkj0SLXSXoM4kpW,Only Hope,Lavinsane,0.44,0.233,8,-9.372,0,0.0289,0.901,0.0,0.084,0.285,72.978,239634,3,remaja,1,0,1,0
31tf1qEai5o5f4r66Kd0pU,Me and Your Mama,Childish Gambino,0.554,0.433,5,-12.628,1,0.0341,0.0116,0.0449,0.0667,0.237,117.996,379227,3,remaja,1,0,1,0
2mqqpgoLEqCxlMh7gbOSrW,Band Aid,Johnning,0.639,0.777,6,-6.995,0,0.0492,0.0206,0.00472,0.0933,0.86,159.998,196764,4,remaja,1,1,0,1
48CKzGWOC65n8a8kdANJV8,Only Love Can Hurt Like This - Slowed Down Version,Paloma Faith,0.554,0.854,6,-6.263,0,0.0567,0.102,9.26e-05,0.554,0.387,82.012,257744,4,remaja,1,0,1,0
20on25jryn53hWghthWWW3,Do It To It,ACRAZE,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,4,remaja,1,0,0,0
5CukNKBbu6qVn6IH8bZCaw,Mount Everest,Labrinth,0.435,0.424,0,-7.297,0,0.211,0.253,0.0661,0.0864,0.418,87.805,157477,4,remaja,0,0,1,0
3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Em Beihold,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4,remaja,1,0,0,0
4oJO1HOU7jOT64onXlZk83,So Low,Besomorph,0.501,0.576,4,-9.882,0,0.0728,0.434,0.0,0.118,0.713,180.175,123333,4,remaja,1,1,0,1
7ACU6Hb2lOWax6zPFgfFy3,Tanya,Dere,0.488,0.303,4,-9.008,1,0.039,0.802,2.96e-05,0.286,0.215,121.582,211648,5,dewasa,1,0,1,0
5sgRYOTpFZRROlndD460KI,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",Fiersa Besari,0.531,0.825,4,-5.462,1,0.0432,0.127,0.0,0.195,0.247,125.043,249503,4,dewasa,1,0,1,1
6ICTnGsaokIDEYobnwuCjZ,Tenang,Yura Yunita,0.587,0.121,7,-9.876,1,0.0344,0.939,6.82e-05,0.0817,0.219,78.094,247800,4,dewasa,1,0,1,0
2LQZ32XuFlkcoEUDSG6BMT,Untuk Apa / Untuk Apa?,Hindia,0.728,0.8,11,-8.102,0,0.0775,0.3,0.000446,0.287,0.635,109.948,378514,4,dewasa,1,0,0,0
3FPlY1uqTe1oFfIgI0BnoA,Beranjak Dewasa,Nadin Amizah,0.56,0.331,0,-7.929,1,0.0287,0.454,0.00347,0.102,0.0781,115.094,297617,4,dewasa,1,0,1,0
61GiPHiUWi2f8mhN2AdBf0,Selaras,Kunto Aji,0.323,0.418,8,-11.443,1,0.0386,0.896,0.205,0.107,0.309,75.985,273492,4,dewasa,0,0,1,0
0mMqopQJOWADJSPRMYkvTF,Dunia Tipu-Tipu,Yura Yunita,0.48,0.325,1,-8.513,1,0.0354,0.907,1.52e-05,0.112,0.619,111.774,218735,5,dewasa,1,0,0,0
2ZjaCEltPgL2WqEiCQ2bod,Sudut Memori,Yura Yunita,0.37,0.0312,7,-17.18,1,0.0389,0.98,0.0021,0.108,0.171,62.111,199556,3,dewasa,1,0,1,0
2k9ZZcEQVxoXd2OYr8iiQ8,Hal Indah Butuh Waktu Untuk Datang,Idgitaf,0.585,0.347,10,-8.806,1,0.0259,0.813,0.000123,0.109,0.322,93.02,270700,4,dewasa,1,0,1,0
2yynRDKYqTLVTcP7FqoyVE,if u could see me cryin' in my room,Arash Buana,0.469,0.173,1,-11.396,1,0.0426,0.921,0.0,0.12,0.304,140.323,256868,4,dewasa,1,0,1,1
6Rd4ep779v8CjlFVhaHrNX,"Yang Patah Tumbuh, Yang Hilang Berganti",Banda Neira,0.353,0.354,8,-10.85,1,0.0268,0.938,0.00407,0.122,0.104,96.887,393072,4,dewasa,1,0,1,0
3LhUsgwtftfxHIPgViaYxB,Sayap Pelindungmu,TheOvertunes,0.641,0.326,8,-9.209,1,0.0273,0.898,8.36e-06,0.122,0.458,115.938,222507,4,dewasa,1,0,1,0
28r2ClCmnKAclZZYqE0LTg,untuk hati yang terluka.,Isyana Sarasvati,0.337,0.312,5,-13.217,1,0.0339,0.859,0.00913,0.109,0.225,106.892,239122,3,dewasa,1,0,1,0
6wHnwqvtNdQicSPTTkYRQN,"Semoga, Ya",Nosstress,0.536,0.275,4,-9.283,1,0.0277,0.858,3.96e-05,0.122,0.309,95.178,213241,4,dewasa,1,0,1,0
3CBxVM0zGj41BQtE6m7gwb,Membasuh,Hindia,0.342,0.196,0,-12.149,1,0.0461,0.928,0.0317,0.158,0.235,187.224,373825,4,dewasa,1,1,1,1
4k9PYs8s83Gzkl2bp8cmzV,Gelap Pekat,Angsa & Serigala,0.604,0.785,2,-5.903,1,0.0331,0.132,0.0649,0.155,0.46,134.014,267000,4,dewasa,1,0,1,1
2WGPr2MRgFRs0bI5PHxEcC,Menjadi Dewasa,Gari,0.761,0.505,2,-7.301,1,0.0384,0.87,0.0369,0.0739,0.669,129.999,265538,4,dewasa,1,0,0,1
6t3DH0Be50svDMUjqeZ44T,Tentang Dua,Hanacaraka,0.467,0.239,2,-16.704,1,0.0341,0.871,0.187,0.119,0.424,87.963,238901,4,dewasa,0,0,1,0
5U1oEDc2b1Z0BgLTeaFoDE,Astrologi,Petra Sihombing,0.634,0.7,5,-6.27,1,0.0326,0.557,0.0689,0.139,0.739,166.006,202300,4,dewasa,1,1,0,1
7mjO4RbTZIb1SfE8G673Lm,Rehat,Kunto Aji,0.324,0.252,2,-12.514,1,0.0319,0.849,0.213,0.145,0.0717,70.002,354480,4,dewasa,0,0,1,0
6Dh1zHQjEaOp29VW9pp3xG,Taruh,Nadin Amizah,0.349,0.244,11,-13.163,1,0.0462,0.979,0.000909,0.0924,0.547,89.98,249892,4,dewasa,1,0,0,0
1xdp8tXLTGbPeUSEODP9N7,Kukira Kau Rumah,Pendarra,0.643,0.275,0,-15.462,1,0.0315,0.939,0.454,0.115,0.603,90.022,206712,4,dewasa,0,0,0,0
5qZRyl3QDa1PbNXuYfBCEP,Tuhan Sebut Sia-Sia,Pendarra,0.598,0.354,9,-11.486,1,0.0366,0.942,0.00323,0.0849,0.105,77.448,317453,4,dewasa,1,0,1,0
2qgjqbi96IAOBzZFC6H57U,Diri,Tulus,0.576,0.289,5,-9.389,1,0.0261,0.838,8.63e-05,0.085,0.485,96.103,240000,4,dewasa,1,0,1,0
2FaquTc3FYvNm7RuO1gD6O,Langit Abu-Abu,Tulus,0.485,0.133,2,-10.7,1,0.058,0.91,0.0,0.106,0.366,100.593,202951,3,dewasa,1,0,1,0
5GgRntbjr23OK9MMST02di,Usik,Feby Putri,0.209,0.441,2,-10.917,1,0.0383,0.777,0.317,0.137,0.0921,182.038,311497,3,dewasa,0,1,1,1
22lb93WwJwWvzFmlxIVoOi,depressed sometimes,Arash Buana,0.372,0.163,8,-10.932,1,0.0393,0.95,0.0,0.133,0.131,179.63,259371,3,dewasa,1,1,1,1
1UsbPppKnnSE5J46kWPkBE,Bungsu,Kunto Aji,0.387,0.29,11,-10.465,1,0.0261,0.452,2.01e-05,0.154,0.402,104.217,130413,4,dewasa,1,0,1,0
6Hii26x3qDErVitnGW8QtO,Runtuh,Feby Putri,0.593,0.287,3,-13.164,1,0.0289,0.876,0.000136,0.119,0.191,127.783,223974,4,dewasa,1,0,1,1
1fgskANO281gUdRWOm4Mtw,Hujan Di Balik Jendela,Senandung,0.63,0.275,2,-14.225,1,0.0275,0.895,0.0416,0.308,0.506,94.953,278134,4,dewasa,1,0,1,0
0O6g2QFUhuLqRzGqhyzrIu,Hitam Putih,Fourtwnty,0.517,0.329,2,-10.699,1,0.033,0.785,1.91e-05,0.0823,0.148,119.863,251000,4,dewasa,1,0,1,0
0g2vrhFiSaZc98oUj1yult,disney,aya,0.514,0.454,2,-4.935,1,0.0274,0.778,4.53e-06,0.0626,0.143,97.294,217846,3,dewasa,1,0,1,0
4lSLK4DZmM1PoCcJIvMium,Tidak Ada Salju Di Sini Pt.6 (Selamat Jalan),Lomba Sihir,0.577,0.364,8,-11.38,1,0.0307,0.0189,0.264,0.1,0.213,73.979,270169,4,dewasa,0,0,1,0
1QwRHgfwLz10z73omVRGwI,"we'll be okay, for today",Arash Buana,0.383,0.221,1,-13.725,1,0.037,0.941,0.000991,0.0944,0.357,107.759,228725,4,dewasa,1,0,1,0
1hVk8d2Nu7KIzCPZBYFlTS,take a break,Arash Buana,0.547,0.418,11,-9.772,1,0.0337,0.556,0.0665,0.164,0.212,144.944,262475,4,dewasa,1,0,1,1
5nDnSFvtLNienakTpEqL7G,Kamar Rindu,Askarweda,0.444,0.308,10,-7.741,1,0.0281,0.906,0.0,0.0899,0.219,93.88,167328,4,dewasa,1,0,1,0
4JozU4Ud30FGyDYzoUKasI,Garis Terdepan,Fiersa Besari,0.659,0.334,2,-11.181,1,0.0273,0.656,0.0,0.0938,0.398,87.356,213237,4,dewasa,1,0,1,0
4TPIAnmVnouoZuwB6blHWl,Si Lemah,RAN,0.481,0.506,2,-8.86,0,0.0269,0.142,0.0,0.0764,0.325,91.05,254000,4,dewasa,1,0,1,0
4BLpx15uqj0UykcYPXALGO,Intuisi,Yura Yunita,0.492,0.129,8,-13.66,1,0.0337,0.94,0.000424,0.0806,0.358,80.077,240259,4,dewasa,1,0,1,0
6A5tlFsbty5iJkSqMFWNFs,Pilu Membiru,Kunto Aji,0.368,0.27,7,-10.989,1,0.0289,0.894,0.00029,0.12,0.0547,82.536,251813,4,dewasa,1,0,1,0
4oSmLeQkMd2kN4BzBLWAZS,Ingkar,Tulus,0.241,0.328,7,-8.641,1,0.03,0.87,6.09e-05,0.125,0.35,86.429,252000,4,dewasa,1,0,1,0
4ZG4aqyBvKk3V3yZBoLToK,Sulung,Kunto Aji,0.424,0.293,11,-12.723,1,0.0306,0.839,9.58e-05,0.21,0.318,52.463,113907,4,dewasa,1,0,1,0
1k1e4Amkn7hIFrEthtazqT,Tutur Batin,Yura Yunita,0.576,0.329,10,-8.87,1,0.0487,0.813,0.000671,0.108,0.397,72.91,215591,4,dewasa,1,0,1,0
1kAQQKREO1mXYy2Qy7H9td,Remedi,Tulus,0.532,0.511,7,-7.141,1,0.0348,0.688,0.000843,0.191,0.353,89.99,247600,4,dewasa,1,0,1,0
2madAtgVGQdlJAABV68liq,Mau Kemana,Yura Yunita,0.459,0.145,0,-11.841,1,0.0389,0.896,0.000284,0.134,0.193,129.675,187556,4,dewasa,1,0,1,1
30WzWPV3Zi5ZJoSoftU30f,Closure,Pamungkas,0.384,0.351,9,-10.324,0,0.0275,0.732,0.000677,0.265,0.268,139.82,406307,4,dewasa,1,0,1,1
5QGdWvXwXMK2Zx6eKagyue,Sudah - Story of Kale - Original Motion Picture Soundtrack,Ardhito Pramono,0.617,0.172,2,-11.526,1,0.0316,0.907,2.87e-05,0.16,0.199,114.924,206098,3,dewasa,1,0,1,0
7j3ummwVoAvURPXxNtwlg4,Nadir,Fiersa Besari,0.361,0.281,11,-7.879,1,0.0292,0.674,0.0,0.102,0.342,149.75,298053,4,dewasa,1,0,1,1
3IG0E5MfajDoQ4gPsYOn4g,Not Worth the Pain,Hana Wilianto,0.474,0.256,1,-10.206,1,0.0311,0.911,0.0,0.135,0.271,138.665,245041,3,dewasa,1,0,1,1
0fwnSnfje2Q77YovfLmrH4,Be Okay Again Today,Pamungkas,0.332,0.562,2,-10.326,1,0.0421,0.335,0.00401,0.0803,0.737,169.984,382818,4,dewasa,1,1,0,1
6Dz86D3QHLloDiia51cxFV,Berisik,Dere,0.756,0.336,11,-11.333,1,0.0313,0.724,0.000359,0.111,0.432,92.084,202989,4,dewasa,1,0,1,0
77SiKnkNEnRw0uoPE4wuEp,cigarettes of ours,Ardhito Pramono,0.609,0.218,7,-14.225,1,0.034,0.849,3.65e-05,0.107,0.386,112.203,222247,4,dewasa,1,0,1,0
6GseyHjulIwmuNrs54rIie,Pesan Di Balik Awan,Adhitia Sofyan,0.58,0.133,5,-16.673,1,0.0849,0.884,6.07e-06,0.0959,0.167,142.184,233629,4,dewasa,1,0,1,1
4ZkbziGKPCvWPYnu6dzfgl,Melawan Hati,Fiersa Besari,0.23,0.41,10,-8.33,1,0.0306,0.451,3e-06,0.107,0.175,78.754,276320,4,dewasa,1,0,1,0
6xeqCawPZngDVqw2W2aGaR,Kembali Pulang,Suara Kayu,0.559,0.236,1,-10.619,1,0.0282,0.95,0.00673,0.105,0.33,141.977,207899,3,dewasa,1,0,1,1
1ado6H8nwj0izGVinobwuP,Jalan Pulang,Yura Yunita,0.522,0.227,0,-10.949,1,0.0302,0.956,4.81e-05,0.129,0.373,157.861,216835,3,dewasa,1,1,1,1
0UdaSZnSoXauJgyfo6UVsa,Jangan Cepat Berlalu,Raisa,0.519,0.267,2,-11.443,1,0.0294,0.91,0.000116,0.161,0.285,134.042,245411,3,dewasa,1,0,1,1
0dZuLzCsmawBKnVvXca0aj,Istirahatlah,Abimanyu Bhakti,0.48,0.261,11,-11.72,1,0.0348,0.878,2.85e-05,0.12,0.332,112.285,154000,3,dewasa,1,0,1,0
0JtEuERxvGfXYcg0ALOwPu,terima kasih,Hal,0.582,0.485,2,-6.981,1,0.0296,0.784,0.0233,0.0883,0.325,87.012,204138,4,dewasa,1,0,1,0
0lAwrV80YlQCGeqPtMIQjB,Semua Orang Pernah Sakit Hati,Lomba Sihir,0.82,0.754,1,-5.877,1,0.0626,0.00113,0.736,0.143,0.618,119.009,200537,4,dewasa,0,0,0,0
0ROj512WvJ1eqeELd7MEdJ,Sampai Jadi Debu (Menampilkan Gardika Gigih),Banda Neira,0.412,0.108,2,-18.295,1,0.0484,0.985,0.0709,0.0836,0.141,97.448,408288,4,dewasa,1,0,1,0
2VyWEOCnjt3C5ukKqXkGAF,Kereta Ini Melaju Terlalu Cepat,Nadin Amizah,0.516,0.377,4,-11.438,1,0.0271,0.909,0.00401,0.103,0.243,99.941,292652,3,dewasa,1,0,1,0
534P1wgOzlgSogu8At0B6b,I've Had Enough,Melina KB,0.742,0.607,10,-5.744,0,0.0686,0.26,0.0,0.0884,0.667,170.055,210829,3,dewasa,1,1,0,1
6bsGUcHX3dlouSNvMYH8Pk,BLAME IT ON THE KIDS,AViVA,0.719,0.441,6,-6.266,0,0.172,0.359,0.0,0.163,0.504,133.019,196341,4,dewasa,0,0,1,1
7pEGM6phhCcPXx0muMqFWW,Angry Too,Lola Blanc,0.551,0.742,8,-5.216,1,0.0724,0.0624,0.000221,0.0673,0.614,160.081,204089,4,dewasa,1,1,0,1
23KVefoON2iEz1dh940quQ,911,Ellise,0.765,0.53,10,-7.18,0,0.0833,0.509,4.15e-06,0.117,0.529,130.104,188387,4,dewasa,1,0,1,1
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4,dewasa,1,0,0,0
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,dewasa,1,0,0,0
4TQcARE7Fd58akNhr3N7AE,Twisted,MISSIO,0.577,0.789,2,-4.661,1,0.0427,0.00532,0.0105,0.214,0.149,97.52,222707,3,dewasa,1,0,1,0
6i5jBmnB22alUpJ7hpznuj,Born Without a Heart,Faouzia,0.699,0.613,1,-5.827,1,0.0328,0.0307,0.0,0.175,0.54,122.934,198896,4,dewasa,1,0,1,0
3SKzTIl9mW0DadTys9SFo3,Control,Halsey,0.549,0.675,4,-5.637,0,0.0332,0.399,0.0,0.181,0.206,119.898,214762,4,dewasa,1,0,1,0
4FeWr4OsidcJClBjUEBHWI,Savage,Bahari,0.728,0.428,3,-7.368,0,0.0469,0.869,0.0,0.1,0.434,98.024,164133,4,dewasa,1,0,1,0
1HuIahUPUXCx7Kz4rgMXFU,O.D.D.,Hey Violet,0.553,0.611,6,-6.468,1,0.0464,0.00935,1.04e-06,0.149,0.369,154.094,222689,4,dewasa,1,0,1,1
0Z3AGsU11hASarHrOPLUn9,It Took Me By Surprise,Maria Mena,0.614,0.532,7,-7.095,0,0.0505,0.395,0.0,0.0718,0.299,62.494,179800,4,dewasa,1,0,1,0
2WEAKylXBPr9PJNANBSTDG,Prom Queen,Molly Kate Kestner,0.601,0.706,6,-4.537,0,0.0458,0.0495,0.0,0.0982,0.249,91.996,226143,4,dewasa,1,0,1,0
7vguMCv8uVuZLiQJ156u3Z,Play with Fire (feat. Yacht Money),Sam Tinnesz,0.573,0.539,2,-6.091,0,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,180691,4,dewasa,1,0,1,0
0WHi11uzahqpEtPGYCW6oQ,If I Killed Someone For You,Alec Benjamin,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894,185123,4,dewasa,1,0,1,0
5ln5yQdUywVbf8HhFsOcd6,Walls Could Talk,Halsey,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,101790,4,dewasa,1,0,0,0
44r4zta6P9flkhKaVnbsvG,Freaks,Jordan Clarke,0.674,0.568,1,-6.356,1,0.0408,0.116,0.0,0.165,0.64,166.107,174800,4,dewasa,1,1,0,1
37pf8jSeCGlzgQPIfVHO6X,Class Fight,Melanie Martinez,0.767,0.707,6,-8.444,1,0.0489,0.42,5.16e-05,0.298,0.772,92.015,161065,4,dewasa,1,0,0,0
3zjjzKg16tczCMwckGKGuH,Happy Pills,Weathers,0.521,0.885,4,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,203080,4,dewasa,1,0,1,0
3JyvSSU0VnlMUsQckyEVfX,Darkside,grandson,0.497,0.701,7,-6.834,1,0.119,0.000568,0.000287,0.352,0.18,76.918,229531,4,dewasa,1,0,1,0
1OBrEfDbOdV0v0L0iiOu8h,Devils Don't Fly,Natalia Kills,0.606,0.663,2,-6.175,0,0.042,0.237,0.000194,0.139,0.201,85.967,277867,4,dewasa,1,0,1,0
4xb8JHIN56xixSl6vkSPjm,Siren,Kailee Morgue,0.603,0.512,10,-6.687,0,0.0402,0.454,0.00014,0.154,0.271,145.91,200267,4,dewasa,1,0,1,1
5GW9tTmCaN2jFRaqZvKhRS,Play Nice,Jules LeBlanc,0.744,0.41,2,-8.303,0,0.0621,0.366,0.0,0.0428,0.729,135.061,161333,4,dewasa,1,0,0,1
6UVZo6UKUZC1J2KPP3IIwQ,yes & no,XYLØ,0.835,0.505,8,-5.834,0,0.168,0.286,0.00219,0.198,0.665,118.021,178983,4,dewasa,0,0,0,0
2pTnasibfxSW1dXhljWByn,Serial Killer,Moncrieff,0.581,0.687,1,-5.965,0,0.137,0.265,4.57e-06,0.104,0.299,78.004,211009,4,dewasa,1,0,1,0
4oaU0fMSg3n9kqOwmLPVhH,Partners in Crime (feat. Ash Costello),Set It Off,0.376,0.939,1,-3.437,1,0.0572,0.00704,0.0,0.116,0.815,190.109,211027,4,dewasa,1,1,0,1
5gWtkdgdyt5bZt9i6n3Kqd,Mad Hatter,Melanie Martinez,0.568,0.692,8,-4.513,1,0.0589,0.0161,0.0,0.148,0.577,92.023,201520,4,dewasa,1,0,0,0
4U7G8dgUodMEVSv96QRcDb,No Friends,Cadmium,0.771,0.644,4,-7.746,1,0.0337,0.522,7.13e-06,0.076,0.831,145.029,235024,4,dewasa,1,0,0,1
4ClnJdCaf6PLeLgStqb1e9,Hide and Seek,Lizz Robinett,0.625,0.726,1,-2.144,1,0.031,0.335,0.0,0.273,0.559,119.994,138800,4,dewasa,1,0,0,0
58ASzIQ5TBNQuAvCOZorjF,Hard Boy,Frawley,0.516,0.825,4,-3.209,1,0.147,0.188,0.0,0.165,0.424,180.006,192347,4,dewasa,1,1,1,1
